_id,objectid,trail_id,trail_name,park_name_short,park_name,park_name_full,blaze_color_full,blaze_color_short,base_color,cap_color,dot_color,dash_color,image_link,mileage,track,track_num,difficulty,configuration,surface,service_road,globalid,trail_status,shape_length
36108,21363,RH2209,Blue Trail,RH,Round Hill,Round Hill,Blue,BL,Blue,,,,https://apps.alleghenycounty.us/GIS/BLUEbase.png,1.22067532,,,Easy-Moderate,Complete Loop,,No,{46B6523D-48D2-42CD-BA58-0D9868756DF1},Active,0.021223239279687
36109,21364,RH2210, ,RH,Round Hill,Round Hill,,,,,,,,0.07884861,,,,<Null>,,,{8E82C2DE-61D1-4839-B82B-0EB988CF3DA6},Active,0.00130403829175077
36110,21365,RH2214, ,RH,Round Hill,Round Hill,,,,,,,,0.29415777,,,,<Null>,,,{03D3C553-4FD8-4BEF-9C35-641693D492C1},Closed,0.00495288378861378
36111,21366,RH2215, ,RH,Round Hill,Round Hill,,,,,,,,0.28294914,,,,<Null>,,,{B0307BA2-BAF3-4B8E-8FD1-2F67BE1B54F3},Closed,0.00459760853970392
36112,21367,RH2216, ,RH,Round Hill,Round Hill,,,,,,,,0.27219432,,,,<Null>,,,{43D29D60-016E-4BBC-8B9A-A87583684043},Closed,0.00454318149580171
36113,21368,RH2217, ,RH,Round Hill,Round Hill,,,,,,,,0.17824683,,,,<Null>,,,{19BE46DE-218C-42D2-A659-3B0A0F756C0E},Closed,0.00327261202879621
36114,21369,RH2218, ,RH,Round Hill,Round Hill,,,,,,,,0.01066275,,,,<Null>,,,{365EE204-293F-4AC0-9D6F-BE06AC2143D6},Closed,0.000167295976585321
36115,21370,RH2219, ,RH,Round Hill,Round Hill,,,,,,,,0.11871213,,,,<Null>,,,{A4A3048A-F4F4-404A-A467-0A25DDD255D4},Closed,0.00201344634387319
36116,21371,RH2220, ,RH,Round Hill,Round Hill,,,,,,,,0.02910439,,,,<Null>,,,{F5904355-8E67-4BD9-A82D-4B717DD25B3E},Closed,0.000432384799044646
36117,21372,RH2221, ,RH,Round Hill,Round Hill,,,,,,,,0.25700538,,,,<Null>,,,{BE40F8B5-CA18-4EB7-85B2-FFEED0D913CB},Closed,0.00395459181981922
36118,21373,RH2222, ,RH,Round Hill,Round Hill,,,,,,,,0.01780425,,,,<Null>,,,{51FD50A2-CE3C-454F-A1BF-5E09407F444F},Closed,0.000289372853751119
36119,21374,RH2223, ,RH,Round Hill,Round Hill,,,,,,,,0.02205655,,,,<Null>,,,{6A517649-CA7C-4F42-B449-69BEFCD8EAED},Closed,0.000360246067710936
36120,21375,RH2224, ,RH,Round Hill,Round Hill,,,,,,,,0.09976146,,,,<Null>,,,{A95EEAB4-4112-4C6F-9240-AB2409888ADE},Closed,0.00177168268625323
36121,21376,RH2225, ,RH,Round Hill,Round Hill,,,,,,,,0.06015291,,,,<Null>,,,{76832C9E-A8E0-4532-AA78-65C6C4A02E94},Closed,0.000914447575965113
36122,21377,RH2226, ,RH,Round Hill,Round Hill,,,,,,,,0.05222396,,,,<Null>,,,{0BA2FDC1-7421-4E7D-AFA1-EC56047C2875},Closed,0.000778680875973679
36123,21378,RH2227, ,RH,Round Hill,Round Hill,,,,,,,,0.0496388,,,,<Null>,,,{AF14EA46-5477-4C09-B735-C3AD77E07222},Closed,0.000842217548870047
36124,21379,RH2228, ,RH,Round Hill,Round Hill,,,,,,,,0.12765914,,,,<Null>,,,{70A05FE4-EA17-4AC7-A882-5C75F20F2AA9},Closed,0.00206363569461814
36125,21380,RH2229, ,RH,Round Hill,Round Hill,,,,,,,,0.08957717,,,,<Null>,,,{325CE380-609B-4558-AE32-A395FFD4C78B},Closed,0.00156277217137338
36126,21381,RH2640, ,RH,Round Hill,Round Hill,,,,,,,,0.36634042,,,,<Null>,,,{98372362-C0BB-4B92-93F8-75B26749854E},Active,0.0058479775525769
36127,21382,RH2641, ,RH,Round Hill,Round Hill,,,,,,,,0.62224043,,,,<Null>,,,{DB190BF5-15A5-435A-BC74-368B543F9F5C},Closed,0.0102858077968057
36128,21383,RH2642, ,RH,Round Hill,Round Hill,,,,,,,,0.27716443,,,,<Null>,,,{1D6BF35C-1048-47AD-A18C-3EE540504A85},Closed,0.00501288887247682
36129,21384,RH2643, ,RH,Round Hill,Round Hill,,,,,,,,0.44624598,,,,<Null>,,,{4C1E63E5-2A79-4333-9FD5-C5AB3ED50D5E},Closed,0.00799783131559755
36130,21385,RH2644, ,RH,Round Hill,Round Hill,,,,,,,,0.14411177,,,,<Null>,,,{18AF36E2-F2E1-4BF6-B5B6-B8C269BD8667},Closed,0.00230060577731097
36131,21386,RH2645, ,RH,Round Hill,Round Hill,,,,,,,,0.16533894,,,,<Null>,,,{91D2953B-EA9D-4BFB-898D-83CD89D77C08},Closed,0.00266529133069684
36132,21387,RH2646, ,RH,Round Hill,Round Hill,,,,,,,,0.30987733,,,,<Null>,,,{9B078FFD-B26D-4EC5-95C6-9C63FF015025},Closed,0.00527266102052165
36133,21388,RH2647, ,RH,Round Hill,Round Hill,,,,,,,,0.08534453,,,,<Null>,,,{1E05AA00-546F-4141-AA10-86EBDBEA0087},Closed,0.00132246864380048
36134,21389,RH2648, ,RH,Round Hill,Round Hill,,,,,,,,0.20239409,,,,<Null>,,,{E602A994-B03D-4F66-98D3-E8DEF38F1F83},Closed,0.00308164775825682
36135,21390,RH2649, ,RH,Round Hill,Round Hill,,,,,,,,0.71654412,,,,<Null>,,,{E14186CB-C8DD-4046-8B6B-61EB2F75CB63},Closed,0.0131240179229337
36136,21391,RH2650, ,RH,Round Hill,Round Hill,,,,,,,,0.39150633,,,,<Null>,,,{4AFD1EA8-0C73-4ADA-8BEA-120A0D7AAB79},Closed,0.00704805193337314
36137,21392,RH2651, ,RH,Round Hill,Round Hill,,,,,,,,0.27736705,,,,<Null>,,,{27CFEE22-B658-4E9B-ACAE-F345941614B6},Closed,0.00503917344371233
36138,21393,RH2652, ,RH,Round Hill,Round Hill,,,,,,,,1.12712653,,,,<Null>,,,{84B86F1C-F9B7-41A9-B692-FECB2206CE8B},Closed,0.0187944246936257
36139,21394,HH4755, ,HH,Harrison Hills,Harrison Hills,,,,,,,,0.03631468,,,,<Null>,,,{0A3F5CC0-9F4C-47B5-A6CC-FE9E103D20F0},Active,0.000685707228937286
36140,21395,HH4757, ,HH,Harrison Hills,Harrison Hills,,,,,,,,0.04319623,,,,<Null>,,,{FD982390-A145-4E80-A474-94E52BA70D42},Closed,0.000790031489158289
36141,21396,HH4759, ,HH,Harrison Hills,Harrison Hills,,,,,,,,0.16002409,,,,<Null>,,,{A8B3540E-941B-48AD-9D18-1BC8802C3C51},Active,0.0029640802106933
36142,21397,HH4763, ,HH,Harrison Hills,Harrison Hills,,,,,,,,0.19964726,,,,<Null>,,,{87EF433B-3C84-43EE-820F-27C38E1EAAA4},Active,0.00344991842676811
36143,21398,HH13022,Green,HH,Harrison Hills,Harrison Hills,Green,GN,Green,,,,https://apps.alleghenycounty.us/GIS/GREENbase.png,1.98132239,,,Moderate,Complete Loop,Dirt,No,{D2F00239-66AB-442B-8139-177B82872F35},Active,0.0332796131982977
36144,21399,HH4765,Purple,HH,Harrison Hills,Harrison Hills,Purple,PL,Purple, , , ,https://apps.alleghenycounty.us/GIS/PURPLEbase.png,1.24393544,,,Easy-Moderate,Complete Loop,,,{C7E84B79-9381-471B-9F31-F4C647218091},Active,0.0216697946377689
36145,21400,HH4766,White,HH,Harrison Hills,Harrison Hills,White,WT,White, , , ,https://apps.alleghenycounty.us/GIS/WHITEbase.png,1.2760578,,,Easy-Moderate,Complete Loop,,,{31660811-470F-487A-B414-54C31B9B5FD2},Active,0.022024322697851
36146,21401,HH4767,Blue,HH,Harrison Hills,Harrison Hills,Blue,BL,Blue, , , ,https://apps.alleghenycounty.us/GIS/BLUEbase.png,0.62934855,,,Easy,Complete Loop,,,{3C65B870-80DB-459D-A579-2513B924CFA9},Active,0.0105441213621104
36147,21402,HH13026, ,HH,Harrison Hills,Harrison Hills,<Null>,<Null>,, , ,,<Null>,0.43026812,,,Easy-Moderate,<Null>,,,{2ACE7DB3-54FC-4D0A-8F8C-614067F7FB53},Closed,0.00674601041799526
36148,21403,HH4770,Gravel or Paved Trail/Road,HH,Harrison Hills,Harrison Hills,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.35868304,,,Easy,Complete Loop,Asphalt,No,{92EC27D2-9ED3-44F7-A33C-9CA2A40CD8FE},Active,0.00582161827816358
36149,21404,HH4772, ,HH,Harrison Hills,Harrison Hills,,,,,,,,0.05621226,,,Easy,<Null>,,,{BB9C8411-B689-471D-85AE-C418F64DA80F},Active,0.000849016539484549
36150,21405,HH4773,Gravel or Paved Trail/Road,HH,Harrison Hills,Harrison Hills,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.38693403,,,Easy,Service Road,Asphalt,Yes,{5426C849-AA76-454A-BA3A-D113D62B587D},Active,0.00593583833615448
36151,21406,HH4775, ,HH,Harrison Hills,Harrison Hills,<Null>,<Null>,, , , ,<Null>,0.31972583,,,Moderate,<Null>,,,{74950485-8F07-46EC-B7F2-318EAD97DC52},Closed,0.0051381418899991
36152,21407,HH42066,Decommissioned Red,HH,Harrison Hills,Harrison Hills,<Null>,<Null>,,,,,<Null>,0.05516061,,,,<Null>,,,{C9403EB6-9383-41E7-9942-7D665CB72567},Closed,0.000908059994717592
36153,21408,HH42503,Intra Park Connector,HH,Harrison Hills,Harrison Hills,,,,,,,,0.03247233,,,Easy-Moderate,<Null>,Dirt,No,{02A345B8-2F36-48A9-96A2-BFEEC9E5C9CC},Active,0.000589637402882848
36154,21409,HH45251,Yakaon Shelter - Red Trail Access,HH,Harrison Hills,Harrison Hills,,,,,,,,0.33491327,,,Moderate,<Null>,,No,{B0824A56-D10B-4033-A347-FCC6F700263B},Active,0.00560741844209445
36155,21410,HH42936, ,HH,Harrison Hills,Harrison Hills,<Null>,<Null>,,,,,<Null>,0.2936023,,,,<Null>,,,{CE0350BD-15F1-4E9D-B987-B714AC1CDEA3},Active,0.00500858046994214
36156,21411,HH4769, ,HH,Harrison Hills,Harrison Hills,<Null>,<Null>,,,,,<Null>,0.0926918,,,Easy,<Null>,Dirt,No,{305C65A7-A860-4186-AAB3-AA2CE11B571B},Active,0.00138306662862296
36157,21412,HH42941,Red,HH,Harrison Hills,Harrison Hills,Red,RD,Red,,,,https://apps.alleghenycounty.us/GIS/REDbase.png,5.42926024,,,Difficult,Complete Loop,Dirt,,{45EB4AD0-8ADC-4609-AD1A-5995301E8F1C},Active,0.0904700149392183
36158,21413,HH42944,,HH,Harrison Hills,Harrison Hills,,,,,,,,0.03672158,,,Easy,<Null>,Grass,,{6BB2BE68-FC96-4173-BF0B-3F52C95A7180},Active,0.000594555314694273
36159,21414,HH42945,,HH,Harrison Hills,Harrison Hills,,,,,,,,0.19233533,,,Easy-Moderate,<Null>,Grass,,{7C1E825A-9D5E-488A-BBE8-19267DDF5725},Active,0.00328984417990381
36160,21415,SC4781, ,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.16435434,,,,<Null>,,,{BE5E34E6-3729-4BD9-92FA-440B59103AD1},Active,0.00268550040232124
36161,21416,SC4813,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.00574516,,,,<Null>,,,{E1232ADA-4747-4F55-8871-84F8B71C23F4},Closed,9.28162918063478e-05
36162,21417,SC4817, ,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.07364231,,,Easy,<Null>,Dirt,,{6B53D7E1-CB3B-4721-8388-F5EC907DDCDC},Active,0.00128945675811819
36163,21418,SC4818, ,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.09793224,,,,<Null>,,,{ECA31B37-216F-4F50-8126-2CC42C1A7960},Active,0.00162224867355561
36164,21419,SC4820, ,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.01977012,,,,<Null>,,,{2A5D96A9-94FF-42F6-81C4-0FDBB9CF7B0E},Closed,0.000358480861233393
36165,21420,SC4822,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.25428408,,,,<Null>,,,{FE027ED9-7DDD-454B-84DB-7741C0C4BF95},Closed,0.00413658230348307
36166,21421,SC4823,Old Red Free Ride - Still Visible - Delete?,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.03538256,,,,<Null>,,,{96A1713A-8F02-4F81-9245-C1273B59D266},Closed,0.000559407614923926
36167,21422,SC4824, ,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.02184638,,,,<Null>,,,{D9B612DD-8C4F-40DC-9474-B1FFABB25643},Active,0.000330884500969864
36168,21423,SC4825, ,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.03621282,,,,<Null>,,,{011995AA-C735-47C6-A304-94A2710CBCA6},Closed,0.000586210237627846
36169,21424,SC4829, ,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.02385404,,,,<Null>,,,{3DA87216-6E9C-4EA8-82EB-4BB22BDD16A1},Active,0.000366577300266469
36170,21425,SC4851, ,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.03365792,,,,<Null>,,,{94FED505-72DD-445E-8C9B-804EE6159765},Closed,0.000604077758030544
36171,21426,SC4894, ,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.061393,,,,<Null>,,,{4FA70C79-C79C-4C0A-A3EE-17BF580F0ED3},Closed,0.0011299759251574
36172,21427,SC4903,Panhandle Connector Trail,SC,Settlers Cabin,Settlers Cabin,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.68022883,,,Moderate-Difficult,Point to Point,Asphalt,No,{2A4ECD1D-D7B4-4759-B236-5E7A0767B6D6},Active,0.0103204899577926
36173,21428,SC4836, ,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.04085467,,,,<Null>,,,{3F03ABC1-8CF3-401C-8ECC-BD029E619902},Closed,0.000623247948394706
36174,21429,SC8177,Blue,SC,Settlers Cabin,Settlers Cabin,Blue,BL,Blue,,,,https://apps.alleghenycounty.us/GIS/BLUEbase.png,1.83884857,,,Easy-Moderate,Complete Loop,,,{A9BBE8B5-7338-4785-BE0E-37293FA765F7},Active,0.0294301836103798
36175,21430,SC13239,Red,SC,Settlers Cabin,Settlers Cabin,Red,RD,Red,,,,https://apps.alleghenycounty.us/GIS/REDbase.png,0.25563347,,,Easy-Moderate,Access Trail,Dirt,,{08B14438-7ED1-4B1B-8C50-71F249EAFFAD},Active,0.00453434070036217
36176,21431,SC343,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.17683679,,,,<Null>,,,{DCEA6C1C-3C03-45BB-9934-6FD2444D000E},Closed,0.0027607222783978
36177,21432,SC344,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.07408888,,,,<Null>,,,{44DA4CDE-BA52-4218-97D8-467CA9A3CBFE},Closed,0.00132689620605707
36178,21433,SC345,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.0554538,,,,<Null>,,,{FEF6249F-0FA2-4273-9271-C692B92A08CE},Closed,0.000817238419946208
36179,21434,SC346,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.04681035,,,,<Null>,,,{DD6036A0-420C-43A6-BD16-377AAF37B925},Closed,0.000750432048171627
36180,21435,SC350,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.13187317,,,,<Null>,,,{F403679B-0002-42A0-A7D8-BEAF236E0F87},Closed,0.00239064824869464
36181,21436,SC352,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.30074767,,,,<Null>,,,{6C260E4C-0F95-4C4B-9BB5-D29FC64A2A1D},Closed,0.00530487061324444
36182,21437,SC353,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.05906343,,,,<Null>,,,{58E4AAD7-14A7-45EA-A703-CE22B2AAF183},Closed,0.000877889026580909
36183,21438,SC354,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.25926677,,,,<Null>,,,{838AAFF4-B27F-4A96-A755-B7048EEEE8C1},Closed,0.0040949485453216
36184,21439,SC356,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.06460544,,,,<Null>,,,{8FD4F708-C8FE-467F-A845-E297EC0B5AE6},Closed,0.00107759079049157
36185,21440,SC360,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.03273443,,,,<Null>,,,{20D63680-FE46-47E4-ADFB-B6E841FAE4EE},Closed,0.000585234969915869
36186,21441,SC361,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.1384248,,,,<Null>,,,{1D0128FF-F77C-4362-85C6-8723ED38D310},Closed,0.00233256446822249
36187,21442,SC362,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.01289133,,,,<Null>,,,{1E1F4AE5-379F-4FE0-AC3A-63CDB0F092C9},Closed,0.000238212737567398
36188,21443,SC363,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.02311614,,,,<Null>,,,{6F5D75DD-210B-4A2E-8E39-3B1ACA72DAD2},Closed,0.000343180096359048
36189,21444,SC364,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.04247564,,,,<Null>,,,{8972BF01-F90B-4B01-B0C0-C2B95C6F07B6},Closed,0.000770796340047499
36190,21445,SC366, ,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.03280315,,,,<Null>,,,{FBF4637C-13DF-47F1-99FE-7D9A42E48632},Closed,0.000576202186340078
36191,21446,SC459,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.05415625,,,,<Null>,,,{04996523-32A1-49B6-8489-6AE3D6B5C0DB},Closed,0.000853104441151227
36192,21447,SC662,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.09451656,,,,<Null>,,,{3E53BC33-BAC2-40AE-9770-2713A7CFACDE},Closed,0.00155540152384521
36193,21448,SC663,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.18295811,,,,<Null>,,,{C150EC87-E05D-4D45-9FBC-0AA3FF658C5F},Closed,0.00305473195524894
36194,21449,SC664, ,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.01756327,,,,<Null>,,,{4EBCF814-C688-4AEF-B7BA-C5CD85DB78CE},Closed,0.000263583687222547
36195,21450,SC665,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.30055218,,,,<Null>,,,{CFD9AAEC-C85E-4CEB-A1E6-C8B3AA2FB9EB},Closed,0.00544567787929548
36196,21451,SC15837,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.5188785,,,,<Null>,,,{85F82D58-C450-4C3C-9309-AA6F1A193D4B},Closed,0.00962528202563262
36197,21452,SC667,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.89304151,,,,<Null>,,,{CC7763F7-9AB1-4B24-B74E-39A3F7FDE8D6},Closed,0.0148241658382157
36198,21453,SC668,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.53372996,,,,<Null>,,,{8EB7EF51-89A8-4F08-99E9-84AC1084F1C8},Closed,0.00870457393569131
36199,21454,SC669,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.03972989,,,,<Null>,,,{B30E5BD6-7201-460B-844A-624D40E928BC},Closed,0.000701398452876831
36200,21455,SC670,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.30075433,,,,<Null>,,,{050EC879-199A-403C-BCA3-8B5FCDDFC647},Closed,0.00543438844498355
36201,21456,SC672,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.11379004,,,,<Null>,,,{FB02B7D7-95BA-49AF-85F6-8B76E153ED6E},Closed,0.0016810353411896
36202,21457,SC673,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.16250334,,,,<Null>,,,{3B986490-1689-48C7-8E8D-DC957461F066},Closed,0.00286853772763894
36203,21458,SC674,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.0278786,,,,<Null>,,,{B208F603-DA56-4EFF-A1F7-71E9157757CB},Closed,0.000443034025554327
36204,21459,SC15845,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.75232336,,,,<Null>,,,{655F6390-264C-4CD8-AFCF-8D84A40BAA0B},Closed,0.0123116168804822
36205,21460,SC15847,Decommissioned Trail,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.85819222,,,,<Null>,,,{84B3404F-91E6-43A4-B3DE-F9B27065BCE7},Closed,0.0131919043209655
36206,21461,SC15848, ,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.04483967,,,,<Null>,,,{AF24867D-1D34-43AE-AEDF-0E44207DD276},Closed,0.000776403264541176
36207,21462,SC13274,,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.02936765,,,Moderate,<Null>,Dirt,,{8246B192-EDFB-4146-9272-4BD23692AF78},Active,0.000465066639476189
36208,21463,SC8009,Green with White Dot - CLOSED,SC,Settlers Cabin,Settlers Cabin,,,, ,, ,,0.24990278,,,Easy,<Null>,Dirt,,{947B5DE8-3697-461B-B2D7-F6FFDA363A03},Closed,0.00396320435678202
36209,21464,SC20334,Waterfall Trail,SC,Settlers Cabin,Settlers Cabin,Green,GN,Green,,,,https://apps.alleghenycounty.us/GIS/GREENbase.png,0.43805328,,,Moderate,Access Trail,Dirt,,{5A12C548-F8AE-42ED-8900-1AECDBC5A4B3},Active,0.00721427684872671
36210,21465,SC20336,,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.00619351,,,Easy-Moderate,<Null>,Dirt,,{7A2E82A0-4AAA-44D6-B480-BE8F4B5A6506},Active,0.000115973730075494
36211,21466,SC21544,Purple - Deblazed,SC,Settlers Cabin,Settlers Cabin,<Null>,<Null>,, , , ,<Null>,0.76772528,,,Moderate,<Null>,Dirt,,{F6FBE49D-2465-485F-97B3-7C9565704153},Active,0.0125113762159123
36212,21467,SC8008,Yellow,SC,Settlers Cabin,Settlers Cabin,Yellow,YL,Yellow, , , ,https://apps.alleghenycounty.us/GIS/YELLOWbase.png,1.52416034,,,Easy-Moderate,Complete Loop,Dirt,,{A59E7ECD-74EF-43EE-8FD1-57ED949BB55F},Active,0.024686734643054
36213,21468,SC30409,Red,SC,Settlers Cabin,Settlers Cabin,Red,RD,Red,,,,https://apps.alleghenycounty.us/GIS/REDbase.png,6.59268313,,,Moderate,Complete Loop,Dirt,No,{87FAD38A-A5FC-436D-9AD5-0BC8BE031274},Active,0.106788114052694
36214,21469,SC44960,Old Red (De-Blazed),SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.59267397,,,Easy,<Null>,Dirt,No,{4460E594-988F-4268-A367-3E5ACAFD8728},Closed,0.0096730005100401
36215,21470,SC44964,Old Red  (De-Blazed May/June) 2022,SC,Settlers Cabin,Settlers Cabin,<Null>,,,,,,,0.25099937,,,Easy,<Null>,Dirt,No,{D6141896-D49A-4DE2-A832-EFA564C10D97},Active,0.00382470937372537
36216,21471,SC44965,Old Red  (De-Blazed & Closed May/June) 2022,SC,Settlers Cabin,Settlers Cabin,,,,,,,,0.23202847,,,Moderate,<Null>,Dirt,No,{053F280A-6047-40C2-9611-A7E094A1C82B},Closed,0.00383414642142245
36217,21472,SC45377,"Old Red - Visible, Clear, Closed July 2022",SC,Settlers Cabin,Settlers Cabin, , ,,,,, ,0.44288786,,,Easy-Moderate,<Null>,,No,{B2446444-2CE4-4AF6-A3A0-095C3B345004},Closed,0.00709124891214349
36218,21474,SC45388,"Old Green-Visible, Mostly Clear-Repaced July,2022",SC,Settlers Cabin,Settlers Cabin, , ,,,,, ,0.04605689,,,Moderate,<Null>,,,{A8B1768A-8055-4B81-8A9C-027DE73090DD},Closed,0.000858699145261459
36219,21475,HA2156, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.15608247,,,,<Null>,,,{2CF17E35-A93A-4ABD-98C9-ED3E835B3933},Active,0.0023797824109459
36220,21476,HA2158, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.04700718,,,,<Null>,,,{D6ECD6D7-EFED-48F0-B871-18526914D879},Active,0.000816380624268501
36221,21477,HA17665, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.18278139,,,,<Null>,,,{DB874509-8AA2-4244-B423-32C28D482CF7},Active,0.00312594196171497
36222,21478,HA2160, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.02878834,,,,<Null>,,,{73C1D990-2621-4880-B23B-5A3743CCF07A},Active,0.000536666023670894
36223,21479,HA17667, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.1210245,,,Easy-Moderate,<Null>,Dirt,No,{1D602EC8-D7E4-45F6-819F-F3F2588C3E2B},Active,0.00194279013600337
36224,21480,HA2162, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.12903035,,,,<Null>,,,{14063B19-4101-4F0B-B9DA-520159BE64AA},Active,0.0022611562055048
36225,21481,HA2163, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.07853715,,,,<Null>,,,{95555BFE-35D1-4808-A5D2-C3FAAD6CBCD3},Active,0.00122824570190141
36226,21482,HA2164, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.20954004,,,,<Null>,,,{666CE37B-45F9-432D-830B-18315DB408D4},Active,0.00338746735102708
36227,21483,HA2166, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.02386947,,,,<Null>,,,{1951C3D0-AEA5-4D34-BE87-7FD1C8C43A1D},Active,0.000346447890337213
36228,21484,HA2168, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.05276414,,,,<Null>,,,{546A7462-A226-4A3A-818F-8D9803CCE84F},Active,0.000792477634537221
36229,21485,HA2171, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.15845744,,,,<Null>,,,{02D3E0F2-5D22-4303-BE74-E210A69B3530},Active,0.00284724726941654
36230,21486,HA2178, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.07386545,,,,<Null>,,,{607EBF90-DC35-434A-8B41-59B30F9768D2},Active,0.00109958294339911
36231,21487,HA2179, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.07026802,,,,<Null>,,,{8D8B1A62-37D6-48C4-850B-9040BD798275},Active,0.00103359511735379
36232,21488,HA2520, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.08112248,,,,<Null>,,,{12D4A165-EE40-4512-9376-A99EE4055374},Active,0.00122974198421639
36233,21489,HA2607, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.08102399,,,,<Null>,,,{63DF250A-F9BD-4697-B70A-9E70D7026FEE},Active,0.00135847651989282
36234,21490,HA227, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.07026468,,,,<Null>,,,{69918704-340C-45EA-B857-027C8B9A3632},Closed,0.00119475563623659
36235,21491,HA2631, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.05099806,,,,<Null>,,,{31F796AC-F702-45F6-B71E-C2A8CD6F07D0},Active,0.000796470851057332
36236,21492,HA2634, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.12677456,,,,<Null>,,,{711EB350-E7A3-406D-B169-781E3F319498},Active,0.00193216327141566
